Flight Number,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Dom Intl Flag,Flight Departure Date
AI0121,VTANW,DEL,FRA,D,15/07/201918/07/2019
AI0121,VTANX,DEL,FRA,D,10/7/2019
AI0121,VTANY,DEL,FRA,D,29/07/2019
AI0121,VTNAA,DEL,FRA,D,25/07/2019
AI0122,VTANA,FCO,DEL,I,26/07/2019
AI0122,VTANB,FCO,DEL,I,17/07/2019
AI0122,VTANC,FCO,DEL,I,19/07/2019
AI0122,VTANG,FCO,DEL,I,24/07/2019
AI0122,VTANH,FCO,DEL,I,3/7/2019
AI0122,VTANT,FCO,DEL,I,5/7/2019
AI0122,VTANU,FCO,DEL,I,21/07/2019
AI0122,VTANV,FCO,DEL,I,10/7/2019
AI0122,VTANY,FCO,DEL,I,12/7/201928/07/2019
AI0122,VTANZ,FCO,DEL,I,7/7/2019
AI0122,VTNAA,FCO,DEL,I,31/07/2019
AI0122,VTNAC,FCO,DEL,I,14/07/2019
AI0123,VTANA,DEL,FCO,D,26/07/2019
AI0123,VTANB,DEL,FCO,D,17/07/2019
AI0123,VTANC,DEL,FCO,D,19/07/2019
AI0123,VTANG,DEL,FCO,D,24/07/2019
AI0123,VTANH,DEL,FCO,D,3/7/2019
AI0123,VTANT,DEL,FCO,D,5/7/2019
AI0123,VTANU,DEL,FCO,D,21/07/2019
AI0123,VTANV,DEL,FCO,D,10/7/2019
AI0123,VTANY,DEL,FCO,D,12/7/201928/07/2019
AI0123,VTANZ,DEL,FCO,D,7/7/2019
AI0123,VTNAA,DEL,FCO,D,31/07/2019
AI0123,VTNAC,DEL,FCO,D,14/07/2019
AI0124,VTANB,FRA,BOM,I,30/07/2019
AI0124,VTANC,FRA,BOM,I,9/7/201910/7/2019
AI0124,VTANH,FRA,BOM,I,14/07/201924/07/2019
AI0124,VTANK,FRA,BOM,I,23/07/2019
AI0124,VTANN,FRA,BOM,I,21/07/2019
AI0124,VTANP,FRA,BOM,I,16/07/2019
AI0124,VTANQ,FRA,BOM,I,12/7/201926/07/2019
AI0124,VTANR,FRA,BOM,I,28/07/201931/07/2019
AI0124,VTANT,FRA,BOM,I,17/07/201919/07/2019
AI0124,VTANV,FRA,BOM,I,7/7/2019
AI0124,VTANW,FRA,BOM,I,2/7/20193/7/20195/7/2019
AI0125,VTANB,BOM,FRA,D,30/07/2019
AI0125,VTANC,BOM,FRA,D,9/7/201910/7/2019
AI0125,VTANH,BOM,FRA,D,14/07/201924/07/2019
AI0125,VTANK,BOM,FRA,D,23/07/2019
AI0125,VTANN,BOM,FRA,D,21/07/2019
AI0125,VTANP,BOM,FRA,D,16/07/2019
AI0125,VTANQ,BOM,FRA,D,12/7/201926/07/2019
AI0125,VTANR,BOM,FRA,D,28/07/201931/07/2019
AI0125,VTANT,BOM,FRA,D,17/07/201919/07/2019
AI0125,VTANV,BOM,FRA,D,7/7/2019
AI0125,VTANW,BOM,FRA,D,2/7/20193/7/20195/7/2019
AI0126,VTALG,DEL,HYD,D,4/7/2019
AI0126,VTALH,DEL,HYD,D,2/7/20193/7/20195/7/201910/7/201924/07/2019
AI0126,VTALK,ORD,DEL,I,1/7/2019
AI0126,VTALL,DEL,HYD,D,13/07/201917/07/201919/07/201921/07/2019
AI0126,VTALL,ORD,DEL,I,16/07/201918/07/201920/07/201922/07/2019
AI0126,VTALM,DEL,HYD,D,16/07/2019
AI0126,VTALM,ORD,DEL,I,19/07/2019
AI0126,VTALN,DEL,HYD,D,26/07/201927/07/2019
AI0126,VTALN,ORD,DEL,I,3/7/2019
AI0126,VTALP,DEL,HYD,D,7/7/2019
AI0126,VTALP,ORD,DEL,I,6/7/201910/7/2019
AI0126,VTALQ,DEL,HYD,D,9/7/2019
AI0126,VTALQ,ORD,DEL,I,8/7/201912/7/2019
AI0126,VTALR,DEL,HYD,D,6/7/201911/7/201915/07/2019
AI0126,VTALR,ORD,DEL,I,4/7/201914/07/2019
AI0126,VTALS,DEL,HYD,D,8/7/201914/07/201930/07/2019
AI0126,VTALS,ORD,DEL,I,5/7/20197/7/201913/07/201925/07/201927/07/201931/07/2019
AI0126,VTALT,DEL,HYD,D,20/07/201922/07/201923/07/201925/07/201931/07/2019
AI0126,VTALT,ORD,DEL,I,21/07/201926/07/201930/07/2019
AI0126,VTALU,DEL,HYD,D,12/7/201918/07/201926/07/201928/07/2019
AI0126,VTALU,ORD,DEL,I,9/7/201911/7/201915/07/201917/07/201923/07/201929/07/2019
AI0126,VTALX,DEL,HYD,D,29/07/2019
AI0126,VTALX,ORD,DEL,I,2/7/201924/07/201928/07/2019
AI0126,VTEXM,DEL,HYD,D,1/7/2019
AI0127,VTALH,HYD,DEL,D,24/07/2019
AI0127,VTALK,ARN,ORD,I,1/7/2019
AI0127,VTALL,ARN,ORD,I,16/07/2019
AI0127,VTALL,DEL,ARN,D,15/07/2019
AI0127,VTALL,DEL,CHI,D,17/07/2019
AI0127,VTALL,DEL,ORD,D,15/07/201916/07/201920/07/201922/07/2019
AI0127,VTALL,HYD,DEL,D,19/07/201921/07/2019
AI0127,VTALM,DEL,ORD,D,17/07/201918/07/2019
AI0127,VTALN,ARN,ORD,I,3/7/2019
AI0127,VTALN,DEL,ARN,D,2/7/2019
AI0127,VTALN,DEL,ORD,D,2/7/2019
AI0127,VTALN,HYD,DEL,D,27/07/2019
AI0127,VTALP,ARN,ORD,I,6/7/201910/7/2019
AI0127,VTALP,DEL,ARN,D,5/7/20199/7/2019
AI0127,VTALP,DEL,ORD,D,5/7/20199/7/2019
AI0127,VTALQ,ARN,ORD,I,8/7/201912/7/2019
AI0127,VTALQ,DEL,ARN,D,7/7/201911/7/2019
AI0127,VTALQ,DEL,ORD,D,11/7/2019
AI0127,VTALR,ARN,ORD,I,4/7/201914/07/2019
AI0127,VTALR,DEL,ARN,D,3/7/201913/07/2019
AI0127,VTALR,DEL,ORD,D,3/7/201913/07/2019
AI0127,VTALS,ARN,ORD,I,5/7/20197/7/201913/07/2019
AI0127,VTALS,DEL,ARN,D,4/7/20196/7/201912/7/2019
AI0127,VTALS,DEL,ORD,D,4/7/20196/7/201912/7/201925/07/201927/07/201931/07/2019
AI0127,VTALS,HYD,DEL,D,30/07/2019
AI0127,VTALT,DEL,ORD,D,21/07/201926/07/201930/07/2019
AI0127,VTALT,HYD,DEL,D,20/07/201922/07/201923/07/201925/07/201931/07/2019
AI0127,VTALU,ARN,ORD,I,9/7/201911/7/201915/07/2019
AI0127,VTALU,DEL,ARN,D,8/7/201910/7/201914/07/2019
AI0127,VTALU,DEL,ORD,D,10/7/201914/07/201915/07/201916/07/201923/07/201929/07/2019
AI0127,VTALU,HYD,DEL,D,26/07/201928/07/2019
AI0127,VTALX,ARN,ORD,I,2/7/2019
AI0127,VTALX,DEL,ARN,D,1/7/2019
AI0127,VTALX,DEL,ORD,D,1/7/201924/07/201928/07/2019
AI0127,VTALX,HYD,DEL,D,29/07/2019
AI0130,VTALJ,DEL,BOM,D,2/7/2019
AI0130,VTALJ,LHR,BOM,I,1/7/2019
AI0130,VTALJ,LHR,DEL,I,1/7/2019
AI0130,VTALK,LHR,BOM,I,19/07/2019
AI0130,VTALL,LHR,BOM,I,5/7/20196/7/20197/7/201910/7/201911/7/2019
AI0130,VTALN,LHR,BOM,I,8/7/20199/7/2019
AI0130,VTALP,LHR,BOM,I,3/7/20194/7/201912/7/2019
AI0130,VTALQ,LHR,BOM,I,2/7/201916/07/201920/07/201921/07/201922/07/201923/07/201924/07/201925/07/201926/07/201927/07/201928/07/201929/07/201930/07/201931/07/2019
AI0130,VTALR,LHR,BOM,I,17/07/201918/07/2019
AI0130,VTALT,LHR,BOM,I,13/07/2019
AI0130,VTANB,LHR,BOM,I,15/07/2019
AI0131,VTALJ,BOM,LHR,D,1/7/2019
AI0131,VTALK,BOM,LHR,D,19/07/2019
AI0131,VTALL,BOM,LHR,D,5/7/20196/7/20197/7/201910/7/201911/7/2019
AI0131,VTALN,BOM,LHR,D,8/7/20199/7/2019
AI0131,VTALP,BOM,LHR,D,3/7/20194/7/201912/7/2019
AI0131,VTALQ,BOM,LHR,D,2/7/201914/07/201916/07/201920/07/201921/07/201922/07/201923/07/201924/07/201925/07/201926/07/201927/07/201928/07/201929/07/201930/07/201931/07/2019
AI0131,VTALR,BOM,LHR,D,17/07/201918/07/2019
AI0131,VTALT,BOM,LHR,D,13/07/2019
AI0131,VTANB,BOM,LHR,D,15/07/2019
AI0135,VTANC,DEL,MAD,D,18/07/201923/07/2019
AI0135,VTAND,DEL,MAD,D,6/7/2019
AI0135,VTANH,DEL,MAD,D,2/7/201920/07/2019
AI0135,VTANI,DEL,MAD,D,4/7/2019
AI0135,VTANL,DEL,MAD,D,25/07/2019
AI0135,VTANP,DEL,MAD,D,11/7/201913/07/2019
AI0135,VTANQ,DEL,MAD,D,30/07/2019
AI0135,VTANV,DEL,MAD,D,9/7/201916/07/201927/07/2019
AI0136,VTANC,MAD,DEL,D,18/07/201923/07/2019
AI0136,VTAND,MAD,DEL,D,6/7/2019
AI0136,VTANH,MAD,DEL,D,2/7/201920/07/2019
AI0136,VTANI,MAD,DEL,D,4/7/2019
AI0136,VTANL,MAD,DEL,D,25/07/2019
AI0136,VTANP,MAD,DEL,D,11/7/201913/07/2019
AI0136,VTANQ,MAD,DEL,D,30/07/2019
AI0136,VTANV,MAD,DEL,D,9/7/201916/07/201927/07/2019
AI0137,VTANA,DEL,MXP,D,27/07/2019
AI0137,VTANC,DEL,MXP,D,20/07/201930/07/2019
AI0137,VTAND,DEL,MXP,D,8/7/2019
AI0137,VTANG,DEL,MXP,D,15/07/2019
AI0137,VTANI,DEL,MXP,D,6/7/201913/07/201918/07/2019
AI0137,VTANK,DEL,MXP,D,1/7/2019
AI0137,VTANL,DEL,MXP,D,11/7/2019
AI0137,VTANN,DEL,MXP,D,16/07/2019
AI0137,VTANQ,DEL,MXP,D,2/7/20194/7/201929/07/2019
AI0137,VTANT,DEL,MXP,D,22/07/201923/07/2019
AI0137,VTANW,DEL,MXP,D,25/07/2019
AI0137,VTNAA,DEL,MXP,D,9/7/2019
AI0138,VTANA,MXP,DEL,I,27/07/2019
AI0138,VTANC,MXP,DEL,I,20/07/201930/07/2019
AI0138,VTAND,MXP,DEL,I,8/7/2019
AI0138,VTANG,MXP,DEL,I,15/07/2019
AI0138,VTANI,MXP,DEL,I,6/7/201913/07/201918/07/2019
AI0138,VTANK,MXP,DEL,I,1/7/2019
AI0138,VTANL,MXP,DEL,I,11/7/2019
AI0138,VTANN,MXP,DEL,I,16/07/2019
AI0138,VTANQ,MXP,DEL,I,2/7/20194/7/201929/07/2019
AI0138,VTANT,MXP,DEL,I,22/07/201923/07/2019
AI0138,VTANW,MXP,DEL,I,25/07/2019
AI0138,VTNAA,MXP,DEL,I,9/7/2019
AI0139,VTANA,DEL,TLV,D,6/7/201930/07/2019
AI0139,VTANB,DEL,TLV,D,2/7/20199/7/201920/07/2019
AI0139,VTANC,DEL,TLV,D,16/07/201925/07/201929/07/2019
AI0139,VTAND,DEL,TLV,D,4/7/2019
AI0139,VTANG,DEL,TLV,D,28/07/2019
AI0139,VTANK,DEL,TLV,D,8/7/2019
AI0139,VTANL,DEL,TLV,D,23/07/2019
AI0139,VTANO,DEL,TLV,D,14/07/2019
AI0139,VTANP,DEL,TLV,D,27/07/2019
AI0139,VTANS,DEL,TLV,D,1/7/2019
AI0139,VTANU,DEL,TLV,D,22/07/2019
AI0139,VTANV,DEL,TLV,D,21/07/2019
AI0139,VTANW,DEL,TLV,D,13/07/2019
AI0139,VTANX,DEL,TLV,D,7/7/201915/07/2019
AI0139,VTANY,DEL,TLV,D,18/07/2019
AI0139,VTANZ,DEL,TLV,D,11/7/2019
AI0140,VTANA,TLV,DEL,D,6/7/201930/07/2019
AI0140,VTANB,TLV,DEL,D,2/7/20199/7/201920/07/2019
AI0140,VTANC,TLV,DEL,D,16/07/201925/07/201929/07/2019
AI0140,VTAND,TLV,DEL,D,4/7/2019
AI0140,VTANG,TLV,DEL,D,28/07/2019
AI0140,VTANK,TLV,DEL,D,8/7/2019
AI0140,VTANL,TLV,DEL,D,23/07/2019
AI0140,VTANO,TLV,DEL,D,14/07/2019
AI0140,VTANP,TLV,DEL,D,27/07/2019
AI0140,VTANS,TLV,DEL,D,1/7/2019
AI0140,VTANU,TLV,DEL,D,22/07/2019
AI0140,VTANV,TLV,DEL,D,21/07/2019
AI0140,VTANW,TLV,DEL,D,13/07/2019
AI0140,VTANX,TLV,DEL,D,7/7/201915/07/2019
AI0140,VTANY,TLV,DEL,D,18/07/2019
AI0140,VTANZ,TLV,DEL,D,11/7/2019
AI0142,VTANB,CDG,DEL,I,22/07/201923/07/2019
AI0142,VTAND,CDG,DEL,I,5/7/2019
AI0142,VTANG,CDG,DEL,I,7/7/2019
AI0142,VTANH,CDG,DEL,I,1/7/20194/7/2019
AI0142,VTANI,CDG,DEL,I,2/7/2019
AI0142,VTANK,CDG,DEL,I,3/7/201910/7/2019
AI0142,VTANL,CDG,DEL,I,27/07/2019
AI0142,VTANN,CDG,DEL,I,24/07/2019
AI0142,VTANO,CDG,DEL,I,25/07/201926/07/201929/07/201931/07/2019
AI0142,VTANP,CDG,DEL,I,18/07/201928/07/2019
AI0142,VTANT,CDG,DEL,I,6/7/20198/7/2019
AI0142,VTANV,CDG,DEL,I,11/7/201913/07/201915/07/2019
AI0142,VTANW,CDG,DEL,I,14/07/201916/07/201917/07/201919/07/201920/07/2019
AI0142,VTANX,CDG,DEL,I,9/7/2019
AI0142,VTANY,CDG,DEL,I,30/07/2019
AI0142,VTCIM,DEL,MAA,D,12/7/2019
AI0142,VTEDD,DEL,MAA,D,7/7/2019
AI0142,VTEXA,DEL,MAA,D,27/07/201928/07/2019
AI0142,VTEXB,DEL,MAA,D,1/7/2019
AI0142,VTEXE,DEL,MAA,D,2/7/201920/07/201921/07/2019
AI0142,VTEXQ,DEL,MAA,D,23/07/201924/07/201929/07/201930/07/201931/07/2019
AI0142,VTNAA,CDG,DEL,I,12/7/2019
AI0142,VTSCI,DEL,MAA,D,25/07/201926/07/2019
AI0142,VTSCP,DEL,MAA,D,11/7/201913/07/201916/07/201918/07/201919/07/2019
AI0142,VTSCS,DEL,MAA,D,4/7/20195/7/20196/7/2019
AI0142,VTSCV,DEL,MAA,D,3/7/20198/7/20199/7/201910/7/201914/07/201915/07/2019
AI0143,VTANB,DEL,CDG,D,22/07/201923/07/2019
AI0143,VTAND,DEL,CDG,D,5/7/2019
AI0143,VTANG,DEL,CDG,D,7/7/2019
AI0143,VTANH,DEL,CDG,D,1/7/20194/7/2019
AI0143,VTANI,DEL,CDG,D,2/7/201921/07/2019
AI0143,VTANK,DEL,CDG,D,3/7/201910/7/2019
AI0143,VTANL,DEL,CDG,D,27/07/2019
AI0143,VTANN,DEL,CDG,D,24/07/2019
AI0143,VTANO,DEL,CDG,D,25/07/201926/07/201929/07/201931/07/2019
AI0143,VTANP,DEL,CDG,D,18/07/201928/07/2019
AI0143,VTANT,DEL,CDG,D,6/7/20198/7/2019
AI0143,VTANV,DEL,CDG,D,11/7/201913/07/201915/07/2019
AI0143,VTANW,DEL,CDG,D,14/07/201916/07/201917/07/201919/07/201920/07/2019
AI0143,VTANX,DEL,CDG,D,9/7/2019
AI0143,VTANY,DEL,CDG,D,30/07/2019
AI0143,VTCIM,MAA,DEL,D,12/7/201923/07/2019
AI0143,VTEDD,MAA,DEL,D,8/7/2019
AI0143,VTEXA,MAA,DEL,D,3/7/201928/07/2019
AI0143,VTEXB,MAA,DEL,D,1/7/20192/7/2019
AI0143,VTEXE,MAA,DEL,D,20/07/201921/07/201922/07/201927/07/2019
AI0143,VTEXQ,MAA,DEL,D,24/07/201929/07/201930/07/201931/07/2019
AI0143,VTNAA,DEL,CDG,D,12/7/2019
AI0143,VTPPO,MAA,DEL,D,9/7/2019
AI0143,VTSCI,MAA,DEL,D,26/07/2019
AI0143,VTSCP,MAA,DEL,D,13/07/201914/07/201917/07/201918/07/201919/07/201925/07/2019
AI0143,VTSCS,MAA,DEL,D,5/7/20196/7/20197/7/2019
AI0143,VTSCV,MAA,DEL,D,4/7/201910/7/201911/7/201915/07/201916/07/2019
AI0144,VTALL,BOM,DEL,D,30/07/2019
AI0144,VTALL,EWR,BOM,I,29/07/2019
AI0144,VTALM,BOM,DEL,D,29/07/2019
AI0144,VTALM,EWR,BOM,I,1/7/201910/7/201930/07/2019
AI0144,VTALN,BOM,DEL,D,10/7/201912/7/201918/07/201920/07/201922/07/201924/07/2019
AI0144,VTALN,EWR,BOM,I,5/7/201911/7/201914/07/201917/07/201919/07/201921/07/201923/07/201925/07/2019
AI0144,VTALP,BOM,DEL,D,4/7/20195/7/2019
AI0144,VTALP,EWR,BOM,I,13/07/201916/07/201918/07/201927/07/2019
AI0144,VTALQ,BOM,DEL,D,1/7/2019
AI0144,VTALR,BOM,DEL,D,19/07/201921/07/201923/07/201925/07/2019
AI0144,VTALR,EWR,BOM,I,9/7/201920/07/201922/07/201924/07/201926/07/201928/07/2019
AI0144,VTALT,BOM,DEL,D,11/7/201914/07/2019
AI0144,VTALT,EWR,BOM,I,12/7/201915/07/2019
AI0144,VTALU,BOM,DEL,D,2/7/2019
AI0144,VTALU,EWR,BOM,I,31/07/2019
AI0144,VTALX,BHX,BOM,I,5/7/2019
AI0144,VTALX,BOM,DEL,D,9/7/2019
AI0144,VTALX,EWR,BHX,I,4/7/2019
AI0144,VTALX,EWR,BOM,I,4/7/20196/7/20198/7/2019
AI0144,VTANB,BOM,DEL,D,16/07/2019
AI0144,VTAND,BOM,DEL,D,31/07/2019
AI0144,VTANH,BOM,DEL,D,7/7/201917/07/201927/07/2019
AI0144,VTANK,BOM,DEL,D,28/07/2019
AI0144,VTANO,BOM,DEL,D,13/07/2019
AI0144,VTANP,BOM,DEL,D,15/07/2019
AI0144,VTANX,BOM,DEL,D,26/07/2019
AI0144,VTANZ,BOM,DEL,D,6/7/2019
AI0153,VTANB,DEL,VIE,D,3/7/201924/07/2019
AI0153,VTAND,DEL,VIE,D,7/7/2019
AI0153,VTANG,DEL,VIE,D,5/7/2019
AI0153,VTANI,DEL,VIE,D,15/07/2019
AI0153,VTANL,DEL,VIE,D,12/7/2019
AI0153,VTANQ,DEL,VIE,D,31/07/2019
AI0153,VTANR,DEL,VIE,D,1/7/2019
AI0153,VTANS,DEL,VIE,D,14/07/2019
AI0153,VTANT,DEL,VIE,D,10/7/201928/07/201929/07/2019
AI0153,VTANW,DEL,VIE,D,21/07/201922/07/2019
AI0153,VTANX,DEL,VIE,D,8/7/201917/07/201919/07/2019
AI0153,VTNAA,DEL,VIE,D,26/07/2019
AI0154,VTANB,VIE,DEL,I,3/7/201924/07/2019
AI0154,VTAND,VIE,DEL,I,7/7/2019
AI0154,VTANG,VIE,DEL,I,5/7/2019
AI0154,VTANI,VIE,DEL,I,15/07/2019
AI0154,VTANL,VIE,DEL,I,12/7/2019
AI0154,VTANQ,VIE,DEL,I,31/07/2019
AI0154,VTANR,VIE,DEL,I,1/7/2019
AI0154,VTANS,VIE,DEL,I,14/07/2019
AI0154,VTANT,VIE,DEL,I,10/7/201928/07/201929/07/2019
AI0154,VTANW,VIE,DEL,I,21/07/201922/07/2019
AI0154,VTANX,VIE,DEL,I,8/7/201917/07/201919/07/2019
AI0154,VTNAA,VIE,DEL,I,26/07/2019
AI0156,VTEXC,DEL,GOI,D,27/07/2019
AI0156,VTEXL,DEL,GOI,D,5/7/2019
AI0156,VTPPD,DEL,GOI,D,18/07/2019
AI0156,VTPPE,DEL,GOI,D,3/7/20199/7/201910/7/201912/7/201923/07/2019
AI0156,VTPPF,DEL,GOI,D,13/07/201915/07/2019
AI0156,VTPPH,DEL,GOI,D,8/7/2019
AI0156,VTPPJ,DEL,GOI,D,24/07/2019
AI0156,VTPPK,DEL,GOI,D,26/07/2019
AI0156,VTPPM,DEL,GOI,D,2/7/201914/07/201922/07/2019
AI0156,VTPPO,DEL,GOI,D,11/7/201921/07/2019
AI0156,VTPPQ,DEL,GOI,D,7/7/201917/07/2019
AI0156,VTPPT,DEL,GOI,D,1/7/201919/07/201920/07/201925/07/201928/07/2019
AI0156,VTPPV,DEL,GOI,D,4/7/20196/7/201916/07/201929/07/201930/07/201931/07/2019
AI0157,VTANB,DEL,CPH,D,4/7/201911/7/2019
AI0157,VTANC,DEL,CPH,D,27/07/2019
AI0157,VTANG,DEL,CPH,D,6/7/2019
AI0157,VTANH,DEL,CPH,D,5/7/201919/07/2019
AI0157,VTANK,DEL,CPH,D,2/7/2019
AI0157,VTANN,DEL,CPH,D,23/07/2019
AI0157,VTANS,DEL,CPH,D,25/07/2019
AI0157,VTANT,DEL,CPH,D,9/7/201926/07/201930/07/2019
AI0157,VTANU,DEL,CPH,D,20/07/2019
AI0157,VTANV,DEL,CPH,D,12/7/2019
AI0157,VTANX,DEL,CPH,D,18/07/2019
AI0157,VTANY,DEL,CPH,D,13/07/201916/07/2019
AI0158,VTANB,CPH,DEL,I,4/7/201911/7/2019
AI0158,VTANC,CPH,DEL,I,27/07/2019
AI0158,VTANG,CPH,DEL,I,6/7/2019
AI0158,VTANH,CPH,DEL,I,5/7/201919/07/2019
AI0158,VTANK,CPH,DEL,I,2/7/2019
AI0158,VTANN,CPH,DEL,I,23/07/2019
AI0158,VTANS,CPH,DEL,I,25/07/2019
AI0158,VTANT,CPH,DEL,I,9/7/201926/07/201930/07/2019
AI0158,VTANU,CPH,DEL,I,20/07/2019
AI0158,VTANV,CPH,DEL,I,12/7/2019
AI0158,VTANX,CPH,DEL,I,18/07/2019
AI0158,VTANY,CPH,DEL,I,13/07/201916/07/2019
AI0161,VTANA,DEL,LHR,D,10/7/201911/7/201921/07/201922/07/201923/07/201924/07/201925/07/2019
AI0161,VTANC,DEL,LHR,D,12/7/201913/07/201914/07/201915/07/2019
AI0161,VTAND,DEL,LHR,D,16/07/201917/07/201918/07/201919/07/2019
AI0161,VTANG,DEL,LHR,D,1/7/20193/7/2019
AI0161,VTANH,DEL,LHR,D,30/07/2019
AI0161,VTANK,DEL,LHR,D,20/07/2019
AI0161,VTANP,DEL,LHR,D,26/07/2019
AI0161,VTANS,DEL,LHR,D,5/7/20196/7/20197/7/20198/7/20199/7/201931/07/2019
AI0161,VTANU,DEL,LHR,D,27/07/201928/07/2019
AI0161,VTANW,DEL,LHR,D,29/07/2019
AI0161,VTANY,DEL,LHR,D,4/7/2019
AI0161,VTANZ,DEL,LHR,D,2/7/2019
AI0162,VTANA,LHR,DEL,I,10/7/201911/7/201921/07/201922/07/201923/07/201924/07/201925/07/2019
AI0162,VTANC,LHR,DEL,I,12/7/201913/07/201914/07/201915/07/2019
AI0162,VTAND,LHR,DEL,I,16/07/201917/07/201918/07/201919/07/2019
AI0162,VTANG,LHR,DEL,I,1/7/20193/7/2019
AI0162,VTANH,LHR,DEL,I,30/07/2019
AI0162,VTANK,LHR,DEL,I,20/07/2019
AI0162,VTANP,LHR,DEL,I,26/07/2019
AI0162,VTANS,LHR,DEL,I,5/7/20196/7/20197/7/20198/7/20199/7/201931/07/2019
AI0162,VTANU,LHR,DEL,I,27/07/201928/07/2019
AI0162,VTANW,LHR,DEL,I,29/07/2019
AI0162,VTANY,LHR,DEL,I,4/7/2019
AI0162,VTANZ,LHR,DEL,I,2/7/2019
AI0167,VTANB,DEL,ARN,D,5/7/201912/7/2019
AI0167,VTANI,DEL,ARN,D,3/7/201914/07/2019
AI0167,VTANL,DEL,ARN,D,24/07/201926/07/2019
AI0167,VTANO,DEL,ARN,D,21/07/2019
AI0167,VTANP,DEL,ARN,D,17/07/2019
AI0167,VTANR,DEL,ARN,D,7/7/2019
AI0167,VTANS,DEL,ARN,D,10/7/2019
AI0167,VTANV,DEL,ARN,D,28/07/2019
AI0167,VTANZ,DEL,ARN,D,31/07/2019
AI0167,VTNAA,DEL,ARN,D,19/07/2019
AI0168,VTANB,ARN,DEL,I,5/7/201912/7/2019
AI0168,VTANI,ARN,DEL,I,3/7/201914/07/2019
AI0168,VTANL,ARN,DEL,I,24/07/201926/07/2019
AI0168,VTANO,ARN,DEL,I,21/07/2019
AI0168,VTANP,ARN,DEL,I,17/07/2019
AI0168,VTANR,ARN,DEL,I,7/7/2019
AI0168,VTANS,ARN,DEL,I,10/7/2019
AI0168,VTANV,ARN,DEL,I,28/07/2019
AI0168,VTANZ,ARN,DEL,I,31/07/2019
AI0168,VTNAA,ARN,DEL,I,19/07/2019
AI0171,VTANB,AMD,LHR,D,14/07/201926/07/2019
AI0171,VTANC,AMD,LHR,D,1/7/2019
AI0171,VTANH,AMD,LHR,D,8/7/201922/07/2019
AI0171,VTANI,AMD,LHR,D,31/07/2019
AI0171,VTANK,AMD,LHR,D,29/07/2019
AI0171,VTANN,AMD,LHR,D,28/07/2019
AI0171,VTANP,AMD,LHR,D,21/07/2019
AI0171,VTANQ,AMD,LHR,D,10/7/201919/07/201924/07/2019
AI0171,VTANT,AMD,LHR,D,15/07/2019
AI0171,VTANU,AMD,LHR,D,3/7/201912/7/201917/07/2019
AI0171,VTANV,AMD,LHR,D,5/7/2019
AI0171,VTANY,AMD,LHR,D,7/7/2019
AI0172,VTANB,LHR,AMD,I,14/07/201927/07/2019
AI0172,VTANC,LHR,AMD,I,2/7/2019
AI0172,VTANH,LHR,AMD,I,9/7/201923/07/2019
AI0172,VTANK,LHR,AMD,I,30/07/2019
AI0172,VTANN,LHR,AMD,I,28/07/2019
AI0172,VTANP,LHR,AMD,I,21/07/2019
AI0172,VTANQ,LHR,AMD,I,11/7/201920/07/201925/07/2019
AI0172,VTANT,LHR,AMD,I,16/07/2019
AI0172,VTANU,LHR,AMD,I,4/7/201913/07/201918/07/2019
AI0172,VTANV,LHR,AMD,I,6/7/2019
AI0172,VTANY,LHR,AMD,I,7/7/2019
AI0173,VTALF,DEL,SFO,D,1/7/20193/7/20195/7/20197/7/201912/7/201914/07/201917/07/201926/07/201928/07/2019
AI0173,VTALG,DEL,SFO,D,10/7/201919/07/201921/07/201924/07/2019
AI0173,VTALH,DEL,SFO,D,4/7/20196/7/20198/7/201911/7/201913/07/201915/07/201918/07/201920/07/201922/07/201925/07/201927/07/201929/07/201931/07/2019
AI0173,VTCID,BLR,DEL,D,3/7/201921/07/2019
AI0173,VTCIE,BLR,DEL,D,14/07/201917/07/2019
AI0173,VTCIF,BLR,DEL,D,10/7/2019
AI0173,VTCIG,BLR,DEL,D,30/07/2019
AI0173,VTCIH,BLR,DEL,D,4/7/2019
AI0173,VTCIM,BLR,DEL,D,28/07/2019
AI0173,VTEXF,BLR,DEL,D,25/07/2019
AI0173,VTEXG,BLR,DEL,D,26/07/2019
AI0173,VTEXJ,BLR,DEL,D,27/07/2019
AI0173,VTEXK,BLR,DEL,D,18/07/201924/07/2019
AI0173,VTEXL,BLR,DEL,D,5/7/2019
AI0173,VTEXN,BLR,DEL,D,31/07/2019
AI0173,VTEXP,BLR,DEL,D,6/7/201911/7/201912/7/201916/07/2019
AI0173,VTEXR,BLR,DEL,D,2/7/201920/07/2019
AI0173,VTEXS,BLR,DEL,D,19/07/2019
AI0173,VTEXT,BLR,DEL,D,9/7/201913/07/2019
AI0173,VTEXU,BLR,DEL,D,7/7/2019
AI0173,VTEXV,BLR,DEL,D,23/07/2019
AI0174,VTALF,SFO,DEL,I,1/7/20193/7/20195/7/20197/7/201912/7/201914/07/201917/07/201926/07/201928/07/2019
AI0174,VTALG,SFO,DEL,I,10/7/201919/07/201921/07/201924/07/2019
AI0174,VTALH,SFO,DEL,I,4/7/20196/7/20198/7/201911/7/201913/07/201915/07/201918/07/201920/07/201922/07/201925/07/201927/07/201929/07/201931/07/2019
AI0174,VTCIG,DEL,BLR,D,30/07/2019
