Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0214,2019-04-06,,KTM,DEL,,,,,,,,,,,0,0,171,137,33,1,0,,,2428.0,,,,,,,0,0,0,I
AI0214,2019-04-07,,KTM,DEL,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,I
AI0214,2019-04-08,,KTM,DEL,,,,,,,,,,,0,0,169,116,51,2,1,,,2460.0,,,,,,,0,0,1,I
AI0214,2019-04-09,,KTM,DEL,,,,,,,,,,,0,0,172,124,45,3,0,,,2496.0,,,,,,,0,0,0,I
AI0214,2019-04-10,,KTM,DEL,,,,,,,,,,,0,0,171,119,49,3,1,,,2609.0,,,,,,,0,0,1,I
AI0214,2019-04-11,,KTM,DEL,,,,,,,,,,,0,0,176,118,57,1,0,,,2803.0,,,,,,,0,0,0,I
AI0214,2019-04-12,,KTM,DEL,,,,,,,,,,,0,0,177,130,44,3,4,,,2654.0,,,,,,,0,0,3,I
AI0214,2019-04-13,,KTM,DEL,,,,,,,,,,,0,0,171,126,42,3,0,,,2428.0,,,,,,,0,0,2,I
AI0214,2019-04-14,,KTM,DEL,,,,,,,,,,,0,0,177,115,60,2,1,,,3077.0,,,,,,,0,0,2,I
AI0214,2019-04-15,,KTM,DEL,,,,,,,,,,,0,0,168,119,46,3,1,,,2496.0,,,,,,,0,0,2,I
AI0214,2019-04-16,,KTM,DEL,,,,,,,,,,,0,0,166,105,60,1,1,,,2769.0,,,,,,,0,0,0,I
AI0214,2019-04-17,,KTM,DEL,,,,,,,,,,,0,0,173,117,51,5,1,,,2480.0,,,,,,,0,0,0,I
AI0214,2019-04-18,,KTM,DEL,,,,,,,,,,,0,0,177,110,63,4,1,,,2951.0,,,,,,,0,0,0,I
AI0214,2019-04-19,,KTM,DEL,,,,,,,,,,,0,0,171,117,46,8,0,,,2691.0,,,,,,,0,0,1,I
AI0214,2019-04-20,,KTM,DEL,,,,,,,,,,,0,0,178,129,43,6,0,,,2822.0,,,,,,,0,0,0,I
AI0214,2019-04-21,,KTM,DEL,,,,,,,,,,,0,0,179,126,41,12,2,,,2745.0,,,,,,,0,0,1,I
AI0214,2019-04-22,,KTM,DEL,,,,,,,,,,,0,0,178,124,41,13,0,,,2943.0,,,,,,,0,0,1,I
AI0214,2019-04-23,,KTM,DEL,,,,,,,,,,,0,0,175,141,29,5,2,,,2694.0,,,,,,,0,0,1,I
AI0214,2019-04-24,,KTM,DEL,,,,,,,,,,,0,0,168,116,48,4,0,,,2850.0,,,,,,,0,0,0,I
AI0214,2019-04-25,,KTM,DEL,,,,,,,,,,,0,0,175,120,46,9,0,,,2891.0,,,,,,,0,0,0,I
AI0214,2019-04-26,,KTM,DEL,,,,,,,,,,,0,0,178,116,60,2,0,,,3055.0,,,,,,,0,0,0,I
AI0214,2019-04-27,,KTM,DEL,,,,,,,,,,,0,0,120,82,36,2,1,,,1937.0,,,,,,,0,0,3,I
AI0214,2019-04-28,,KTM,DEL,,,,,,,,,,,0,0,178,149,27,2,1,,,2428.0,,,,,,,0,0,0,I
AI0214,2019-04-29,,KTM,DEL,,,,,,,,,,,0,0,178,139,35,4,0,,,2874.0,,,,,,,0,0,0,I
AI0214,2019-04-30,,KTM,DEL,,,,,,,,,,,0,0,170,124,43,3,1,,,3012.0,,,,,,,0,0,0,I
AI0215,2019-04-02,,DEL,KTM,,,,,,,,,,,0,0,178,120,55,3,0,,,3379.0,,,,,,,0,0,0,D
